"SIC.4","year","median","Section","Section.name","SIC2dg1","Division.name","Group","Group.name","Class.name","SectionAbb"
4753,2018,5.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","Wholesale, retail"
4753,2019,-4.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","Wholesale, retail"
4753,2020,10.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","Wholesale, retail"
4753,2021,7.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","Wholesale, retail"
4753,2022,19.6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of carpets, rugs, wall and floor coverings in specialised stores","Wholesale, retail"
4754,2018,5.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of electrical household appliances in specialised stores","Wholesale, retail"
4754,2019,4.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of electrical household appliances in specialised stores","Wholesale, retail"
4754,2020,3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of electrical household appliances in specialised stores","Wholesale, retail"
4754,2021,10,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of electrical household appliances in specialised stores","Wholesale, retail"
4754,2022,4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of electrical household appliances in specialised stores","Wholesale, retail"
4759,2018,2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of furniture, lighting equipment and other household articles in specialised stores","Wholesale, retail"
4759,2019,6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of furniture, lighting equipment and other household articles in specialised stores","Wholesale, retail"
4759,2020,1.05,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of furniture, lighting equipment and other household articles in specialised stores","Wholesale, retail"
4759,2021,3,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of furniture, lighting equipment and other household articles in specialised stores","Wholesale, retail"
4759,2022,3.2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",475,"Retail sale of other household equipment in specialised stores","Retail sale of furniture, lighting equipment and other household articles in specialised stores","Wholesale, retail"
4761,2018,3.15,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of books in specialised stores","Wholesale, retail"
4761,2019,3.05,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of books in specialised stores","Wholesale, retail"
4761,2020,1.9,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of books in specialised stores","Wholesale, retail"
4761,2021,17.15,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of books in specialised stores","Wholesale, retail"
4761,2022,12.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of books in specialised stores","Wholesale, retail"
4762,2018,1.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of newspapers and stationery in specialised stores","Wholesale, retail"
4762,2019,2.5,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of newspapers and stationery in specialised stores","Wholesale, retail"
4762,2020,2,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of newspapers and stationery in specialised stores","Wholesale, retail"
4762,2021,12.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of newspapers and stationery in specialised stores","Wholesale, retail"
4762,2022,2.4,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of newspapers and stationery in specialised stores","Wholesale, retail"
4763,2018,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of music and video recordings in specialised stores","Wholesale, retail"
4764,2018,0.85,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of sporting equipment in specialised stores","Wholesale, retail"
4764,2019,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of sporting equipment in specialised stores","Wholesale, retail"
4764,2020,2.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of sporting equipment in specialised stores","Wholesale, retail"
4764,2021,5.8,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of sporting equipment in specialised stores","Wholesale, retail"
4764,2022,0,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of sporting equipment in specialised stores","Wholesale, retail"
4765,2018,15,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of games and toys in specialised stores","Wholesale, retail"
4765,2019,6,"G","Wholesale and retail trade; repair of motor vehicles and motorcycles",47,"Retail trade, except of motor vehicles and motorcycles",476,"Retail sale of cultural and recreation goods in specialised stores","Retail sale of games and toys in specialised stores","Wholesale, retail"
